Time,Relative time [d],Relative time [h],CO2 %,CH4 %,H2 %,N2 %,H2S %,Tubing pressure,Gas temperature [C°],Flow rate [Nm3/h],Phase of the field trail,Cummulative volume of gas injected and produced respectively [Nm3]
11.04.2016 18:00,11.41666667,274,0.18,88.27,9.91,0.44,0,42.85908,25,620,Injection,149666
11.04.2016 19:00,11.45833333,275,0.18,88.35,9.92,0.45,0,42.9111,25,619,Injection,150285
11.04.2016 20:00,11.5,276,0.18,88.45,9.91,0.44,0,42.96035,24,620,Injection,150905
11.04.2016 21:00,11.54166667,277,0.18,88.56,9.9,0.45,0,42.96035,22,620,Injection,151525
11.04.2016 22:00,11.58333333,278,0.18,88.6,9.88,0.45,0,42.96035,22,620,Injection,152145
11.04.2016 23:00,11.625,279,0.18,88.61,9.87,0.45,0,42.96035,21,620,Injection,152765
12.04.2016 00:00,11.66666667,280,0.18,88.64,9.85,0.45,0,42.99396,21,620,Injection,153385
12.04.2016 01:00,11.70833333,281,0.18,88.64,9.83,0.45,0,43.06162,20,620,Injection,154005
12.04.2016 02:00,11.75,282,0.18,88.67,9.8,0.45,0,43.06162,20,620,Injection,154625
12.04.2016 03:00,11.79166667,283,0.18,88.65,9.8,0.45,0,43.06162,20,620,Injection,155245
12.04.2016 04:00,11.83333333,284,0.18,88.65,9.79,0.45,0,43.06162,20,620,Injection,155865
12.04.2016 05:00,11.875,285,0.18,88.64,9.77,0.45,0,43.13659,21,620,Injection,156485
12.04.2016 06:00,11.91666667,286,0.18,88.67,9.79,0.45,0,43.16289,21,620,Injection,157105
12.04.2016 07:00,11.95833333,287,0.18,88.68,9.78,0.45,0,43.16289,21,620,Injection,157725
12.04.2016 08:00,12,288,0.18,88.67,9.78,0.44,0,43.16289,21,620,Injection,158345
12.04.2016 09:00,12.04166667,289,0.18,88.66,9.81,0.45,0,43.23248,21,620,Injection,158965
12.04.2016 10:00,12.08333333,290,0.18,88.71,9.82,0.45,0,43.25693,22,620,Injection,159585
12.04.2016 11:00,12.125,291,0.18,88.74,9.85,0.45,0,43.25693,22,620,Injection,160205
12.04.2016 12:00,12.16666667,292,0.18,88.71,9.85,0.44,0,43.25693,21,620,Injection,160825
12.04.2016 13:00,12.20833333,293,0.18,88.61,9.9,0.45,0,43.30823,21,621,Injection,161446
12.04.2016 14:00,12.25,294,0.18,88.5,9.9,0.45,0,43.36499,22,625,Injection,162071
12.04.2016 15:00,12.29166667,295,0.18,88.39,9.88,0.45,0,43.36543,24,655,Injection,162726
12.04.2016 16:00,12.33333333,296,0.18,88.22,9.86,0.44,0,43.36543,25,655,Injection,163381
12.04.2016 17:00,12.375,297,0.18,88.14,9.86,0.44,0,43.45376,25,656,Injection,164037
12.04.2016 18:00,12.41666667,298,0.18,88.23,9.87,0.44,0,43.4667,25,652,Injection,164689
12.04.2016 19:00,12.45833333,299,0.18,88.36,9.88,0.45,0,43.4667,25,651,Injection,165340
12.04.2016 20:00,12.5,300,0.18,88.46,9.86,0.45,0,43.4667,24,651,Injection,165991
12.04.2016 21:00,12.54166667,301,0.18,88.58,9.84,0.45,0,43.49972,23,653,Injection,166644
12.04.2016 22:00,12.58333333,302,0.18,88.58,9.83,0.45,0,43.56797,22,654,Injection,167298
12.04.2016 23:00,12.625,303,0.18,88.59,9.8,0.45,0,43.56797,21,655,Injection,167953
13.04.2016 00:00,12.66666667,304,0.18,88.57,9.79,0.44,0,43.56797,21,655,Injection,168608
13.04.2016 01:00,12.70833333,305,0.18,88.58,9.77,0.45,0,43.56797,21,654,Injection,169262
13.04.2016 02:00,12.75,306,0.18,88.58,9.76,0.45,0,43.64336,21,652,Injection,169914
13.04.2016 03:00,12.79166667,307,0.18,88.58,9.77,0.44,0,43.66924,22,651,Injection,170565
13.04.2016 04:00,12.83333333,308,0.18,88.6,9.74,0.45,0,43.66924,22,651,Injection,171216
13.04.2016 05:00,12.875,309,0.18,88.62,9.73,0.45,0,43.66924,21,651,Injection,171867
13.04.2016 06:00,12.91666667,310,0.18,88.61,9.74,0.45,0,43.68944,21,652,Injection,172519
13.04.2016 07:00,12.95833333,311,0.18,88.58,9.75,0.45,0,43.77052,20,653,Injection,173172
13.04.2016 08:00,13,312,0.18,88.44,9.84,0.44,0,43.77052,21,653,Injection,173825
13.04.2016 09:00,13.04166667,313,0.18,88.35,9.85,0.45,0,43.77052,22,653,Injection,174478
13.04.2016 10:00,13.08333333,314,0.18,87.95,10.1,0.44,0,43.77052,23,515,Injection,174993
13.04.2016 11:00,13.125,315,0.18,87.57,10.24,0.45,0,43.77052,24,449,Injection,175442
13.04.2016 12:00,13.16666667,316,0.18,87.29,10.27,0.44,0,43.77052,25,435,Injection,175877
13.04.2016 13:00,13.20833333,317,0.18,87.12,10.26,0.44,0,43.77052,26,436,Injection,176313
13.04.2016 14:00,13.25,318,0.18,87.14,10.23,0.45,0,43.78699,27,485,Injection,176798
13.04.2016 15:00,13.29166667,319,0.18,87.54,9.86,0.44,0,43.88787,28,704,Injection,177502
13.04.2016 16:00,13.33333333,320,0.18,87.52,9.88,0.44,0,43.97306,28,700,Injection,178202
13.04.2016 17:00,13.375,321,0.18,87.55,9.88,0.44,0,43.97306,28,699,Injection,178901
13.04.2016 18:00,13.41666667,322,0.18,87.64,9.93,0.45,0,43.99623,26,700,Injection,179601
13.04.2016 19:00,13.45833333,323,0.18,88.02,9.89,0.45,0,44.07433,19,700,Injection,180301
13.04.2016 20:00,13.5,324,0.18,88.23,9.89,0.45,0,44.07433,17,700,Injection,181001
13.04.2016 21:00,13.54166667,325,0.18,88.37,9.89,0.45,0,44.07433,19,700,Injection,181701
13.04.2016 22:00,13.58333333,326,0.18,88.38,9.9,0.45,0,44.07433,20,700,Injection,182401
13.04.2016 23:00,13.625,327,0.18,88.42,9.89,0.44,0,44.16614,20,700,Injection,183101
14.04.2016 00:00,13.66666667,328,0.18,88.41,9.89,0.45,0,44.17559,21,700,Injection,183801
14.04.2016 01:00,13.70833333,329,0.18,88.42,9.87,0.45,0,44.17559,22,700,Injection,184501
14.04.2016 02:00,13.75,330,0.18,88.42,9.87,0.45,0,44.17677,23,700,Injection,185201
14.04.2016 03:00,13.79166667,331,0.18,88.43,9.87,0.44,0,44.27687,22,700,Injection,185901
14.04.2016 04:00,13.83333333,332,0.18,88.43,9.87,0.45,0,44.27687,21,700,Injection,186601
14.04.2016 05:00,13.875,333,0.18,88.43,9.87,0.45,0,44.27687,21,700,Injection,187301
14.04.2016 06:00,13.91666667,334,0.18,88.46,9.86,0.45,0,44.28716,21,700,Injection,188001
14.04.2016 07:00,13.95833333,335,0.18,88.49,9.86,0.45,0,44.37814,21,700,Injection,188701
14.04.2016 08:00,14,336,0.18,88.51,9.86,0.45,0,44.37814,21,700,Injection,189401
14.04.2016 09:00,14.04166667,337,0.18,88.54,9.87,0.45,0,44.37814,21,700,Injection,190101
14.04.2016 10:00,14.08333333,338,0.18,88.54,9.88,0.45,0,44.39428,21,700,Injection,190801
14.04.2016 11:00,14.125,339,0.18,88.56,9.88,0.45,0,44.47941,21,700,Injection,191501
14.04.2016 12:00,14.16666667,340,0.18,88.58,9.88,0.45,0,44.47941,21,704,Injection,192205
14.04.2016 13:00,14.20833333,341,0.18,88.59,9.84,0.45,0,44.54208,21,749,Injection,192954
14.04.2016 14:00,14.25,342,0.18,88.59,9.85,0.45,0,44.58068,22,750,Injection,193704
14.04.2016 15:00,14.29166667,343,0.18,88.63,9.82,0.45,0,44.58068,22,750,Injection,194454
14.04.2016 16:00,14.33333333,344,0.18,88.62,9.83,0.45,0,44.6142,22,750,Injection,195204
14.04.2016 17:00,14.375,345,0.18,88.64,9.82,0.45,0,44.68195,23,750,Injection,195954
14.04.2016 18:00,14.41666667,346,0.18,88.7,9.83,0.46,0,44.68195,23,750,Injection,196704
14.04.2016 19:00,14.45833333,347,0.18,88.78,9.81,0.45,0,44.68195,23,750,Injection,197454
14.04.2016 20:00,14.5,348,0.18,88.77,9.8,0.45,0,44.74889,22,750,Injection,198204
14.04.2016 21:00,14.54166667,349,0.18,88.82,9.77,0.45,0,44.78322,23,750,Injection,198954
14.04.2016 22:00,14.58333333,350,0.18,88.83,9.76,0.45,0,44.78322,22,750,Injection,199704
14.04.2016 23:00,14.625,351,0.18,88.83,9.75,0.45,0,44.78322,22,750,Injection,200454
15.04.2016 00:00,14.66666667,352,0.18,88.84,9.72,0.45,0,44.87002,23,750,Injection,201204
15.04.2016 01:00,14.70833333,353,0.18,88.85,9.7,0.45,0,44.88449,23,750,Injection,201954
15.04.2016 02:00,14.75,354,0.18,88.82,9.69,0.45,0,44.88449,23,750,Injection,202704
15.04.2016 03:00,14.79166667,355,0.18,88.85,9.67,0.45,0,44.89759,23,750,Injection,203454
15.04.2016 04:00,14.83333333,356,0.18,88.83,9.67,0.45,0,44.98576,23,750,Injection,204204
15.04.2016 05:00,14.875,357,0.18,88.82,9.64,0.45,0,44.98576,22,750,Injection,204954
15.04.2016 06:00,14.91666667,358,0.18,88.81,9.63,0.45,0,44.98576,22,750,Injection,205704
15.04.2016 07:00,14.95833333,359,0.18,88.77,9.66,0.45,0,45.04168,23,750,Injection,206454
15.04.2016 08:00,15,360,0.18,88.66,9.76,0.45,0,45.07393,24,670,Injection,207124
15.04.2016 09:00,15.04166667,361,0.18,88.39,9.95,0.45,0,44.98576,22,478,Injection,207602
15.04.2016 10:00,15.08333333,362,0.18,88.29,10,0.46,0,44.98576,22,473,Injection,208075
15.04.2016 11:00,15.125,363,0.18,88.29,9.98,0.45,0,44.98576,22,463,Injection,208538
15.04.2016 12:00,15.16666667,364,0.18,88.26,9.99,0.45,0,44.98576,23,450,Injection,208988
15.04.2016 13:00,15.20833333,365,0.18,88.11,10.08,0.45,0,44.98576,24,449,Injection,209437
15.04.2016 14:00,15.25,366,0.18,88.07,10.09,0.45,0,44.98576,23,450,Injection,209887
15.04.2016 15:00,15.29166667,367,0.18,88.06,10.13,0.45,0,44.98576,22,449,Injection,210336
15.04.2016 16:00,15.33333333,368,0.18,88.11,10.12,0.45,0,44.98576,21,450,Injection,210786
15.04.2016 17:00,15.375,369,0.18,88.07,10.16,0.46,0,44.98576,22,450,Injection,211236
15.04.2016 18:00,15.41666667,370,0.18,88.09,10.16,0.46,0,44.98576,23,450,Injection,211686
15.04.2016 19:00,15.45833333,371,0.18,88.12,10.14,0.45,0,44.98576,23,450,Injection,212136
15.04.2016 20:00,15.5,372,0.18,88.16,10.14,0.45,0,44.98576,23,450,Injection,212586
15.04.2016 21:00,15.54166667,373,0.18,88.22,10.11,0.46,0,45.03296,21,450,Injection,213036
15.04.2016 22:00,15.58333333,374,0.18,88.22,10.1,0.46,0,45.08703,21,450,Injection,213486
15.04.2016 23:00,15.625,375,0.18,88.24,10.07,0.45,0,45.08703,20,451,Injection,213937
16.04.2016 00:00,15.66666667,376,0.18,88.27,10.06,0.46,0,45.08703,20,450,Injection,214387
16.04.2016 01:00,15.70833333,377,0.18,88.26,10.05,0.45,0,45.08703,20,449,Injection,214836
16.04.2016 02:00,15.75,378,0.18,88.29,10.02,0.46,0,45.08703,20,450,Injection,215286
16.04.2016 03:00,15.79166667,379,0.18,88.27,10.03,0.46,0,45.08703,20,451,Injection,215737
16.04.2016 04:00,15.83333333,380,0.18,88.23,10.05,0.46,0,45.08703,20,369,Injection,216106
16.04.2016 09:00,16.04166667,385,0.19,88.28,9.86,0.45,0,45.09426,20,450,Injection,216556
16.04.2016 10:00,16.08333333,386,0.19,87.99,9.98,0.45,0,45.09426,22,449,Injection,217005
16.04.2016 11:00,16.125,387,0.19,87.78,9.97,0.44,0,45.09426,23,451,Injection,217456
16.04.2016 12:00,16.16666667,388,0.19,87.7,9.97,0.44,0,45.15305,25,450,Injection,217906
16.04.2016 13:00,16.20833333,389,0.19,87.65,10.02,0.45,0,45.19553,25,450,Injection,218356
16.04.2016 14:00,16.25,390,0.19,87.58,10.06,0.44,0,45.19553,25,450,Injection,218806
16.04.2016 15:00,16.29166667,391,0.19,87.55,10.07,0.44,0,45.19553,24,451,Injection,219257
16.04.2016 16:00,16.33333333,392,0.19,87.52,10.08,0.44,0,45.19553,24,450,Injection,219707
16.04.2016 17:00,16.375,393,0.18,87.5,10.1,0.44,0,45.19553,25,450,Injection,220157
16.04.2016 18:00,16.41666667,394,0.18,87.64,10.11,0.45,0,45.2362,26,449,Injection,220606
16.04.2016 19:00,16.45833333,395,0.18,87.78,10.12,0.45,0,45.2968,26,450,Injection,221056
16.04.2016 20:00,16.5,396,0.18,87.87,10.13,0.46,0,45.2968,25,450,Injection,221506
16.04.2016 21:00,16.54166667,397,0.18,88.08,10.08,0.45,0,45.2968,23,450,Injection,221956
16.04.2016 22:00,16.58333333,398,0.18,88.15,10.07,0.46,0,45.2968,22,450,Injection,222406
16.04.2016 23:00,16.625,399,0.18,88.19,10.03,0.46,0,45.2968,21,450,Injection,222856
17.04.2016 00:00,16.66666667,400,0.18,88.18,10,0.45,0,45.2968,21,450,Injection,223306
17.04.2016 01:00,16.70833333,401,0.18,88.16,9.97,0.46,0,45.2968,20,450,Injection,223756
17.04.2016 02:00,16.75,402,0.18,88.14,9.94,0.46,0,45.2968,20,450,Injection,224206
17.04.2016 03:00,16.79166667,403,0.18,88.13,9.9,0.45,0,45.34676,19,450,Injection,224656
17.04.2016 04:00,16.83333333,404,0.18,88.12,9.87,0.45,0,45.39808,20,450,Injection,225106
17.04.2016 05:00,16.875,405,0.18,88.13,9.89,0.45,0,45.39808,20,450,Injection,225556
17.04.2016 06:00,16.91666667,406,0.18,88.22,9.85,0.45,0,45.39808,20,450,Injection,226006
17.04.2016 07:00,16.95833333,407,0.18,88.23,9.97,0.46,0,45.39808,19,450,Injection,226456
17.04.2016 08:00,17,408,0.18,88.2,10.04,0.46,0,45.39808,19,450,Injection,226906
17.04.2016 09:00,17.04166667,409,0.18,88.15,10.08,0.46,0,45.40589,20,450,Injection,227356
17.04.2016 10:00,17.08333333,410,0.18,88.13,10.01,0.45,0,45.49934,22,527,Injection,227883
17.04.2016 11:00,17.125,411,0.18,88.09,9.96,0.45,0,45.49934,24,550,Injection,228433
17.04.2016 12:00,17.16666667,412,0.18,87.86,10.04,0.44,0,45.55684,25,550,Injection,228983
17.04.2016 13:00,17.20833333,413,0.18,87.74,10,0.44,0,45.60062,25,550,Injection,229533
17.04.2016 14:00,17.25,414,0.18,87.76,9.94,0.44,0,45.60062,25,550,Injection,230083
17.04.2016 15:00,17.29166667,415,0.18,87.87,9.95,0.45,0,45.60062,24,550,Injection,230633
17.04.2016 16:00,17.33333333,416,0.18,88.02,9.94,0.45,0,45.60062,24,550,Injection,231183
17.04.2016 17:00,17.375,417,0.18,88.15,9.95,0.45,0,45.64359,24,550,Injection,231733
17.04.2016 18:00,17.41666667,418,0.18,88.28,9.96,0.46,0,45.70189,24,550,Injection,232283
17.04.2016 19:00,17.45833333,419,0.18,88.43,9.95,0.46,0,45.70189,24,550,Injection,232833
17.04.2016 20:00,17.5,420,0.18,88.59,9.94,0.45,0,45.70189,23,550,Injection,233383
17.04.2016 21:00,17.54166667,421,0.18,88.61,9.93,0.45,0,45.70189,22,550,Injection,233933
17.04.2016 22:00,17.58333333,422,0.18,88.64,9.93,0.45,0,45.70189,21,550,Injection,234483
17.04.2016 23:00,17.625,423,0.18,88.69,9.93,0.46,0,45.76304,21,550,Injection,235033
18.04.2016 00:00,17.66666667,424,0.18,88.72,9.93,0.45,0,45.80316,21,550,Injection,235583
18.04.2016 01:00,17.70833333,425,0.18,88.76,9.92,0.45,0,45.80316,20,550,Injection,236133
18.04.2016 02:00,17.75,426,0.18,88.76,9.91,0.46,0,45.80316,21,550,Injection,236683
18.04.2016 03:00,17.79166667,427,0.18,88.78,9.9,0.46,0,45.80316,21,550,Injection,237233
18.04.2016 04:00,17.83333333,428,0.18,88.81,9.89,0.46,0,45.80316,21,550,Injection,237783
18.04.2016 05:00,17.875,429,0.18,88.82,9.88,0.46,0,45.89564,21,550,Injection,238333
18.04.2016 06:00,17.91666667,430,0.18,88.82,9.88,0.46,0,45.90443,20,550,Injection,238883
18.04.2016 07:00,17.95833333,431,0.18,88.88,9.86,0.46,0,45.90443,20,550,Injection,239433
18.04.2016 08:00,18,432,0.18,88.81,9.97,0.46,0,45.90443,20,476,Injection,239909
18.04.2016 09:00,18.04166667,433,0.18,88.81,9.99,0.46,0,45.90443,19,450,Injection,240359
18.04.2016 10:00,18.08333333,434,0.18,88.75,10.04,0.46,0,45.90443,20,450,Injection,240809
18.04.2016 11:00,18.125,435,0.18,88.77,10.04,0.45,0,45.90443,20,450,Injection,241259
18.04.2016 12:00,18.16666667,436,0.18,88.81,10.04,0.46,0,45.90443,20,450,Injection,241709
18.04.2016 13:00,18.20833333,437,0.17,88.8,10.07,0.46,0,45.90443,21,450,Injection,242159
18.04.2016 14:00,18.25,438,0.17,88.81,10.05,0.47,0,45.93585,22,450,Injection,242609
18.04.2016 15:00,18.29166667,439,0.17,88.79,10.06,0.47,0,46.0057,22,450,Injection,243059
18.04.2016 16:00,18.33333333,440,0.17,88.77,10.04,0.46,0,46.0057,21,450,Injection,243509
18.04.2016 17:00,18.375,441,0.17,88.7,10.04,0.46,0,46.0057,21,450,Injection,243959
18.04.2016 18:00,18.41666667,442,0.18,88.74,10.04,0.47,0,46.0057,21,450,Injection,244409
18.04.2016 19:00,18.45833333,443,0.19,88.78,10.05,0.45,0,46.0057,21,450,Injection,244859
18.04.2016 20:00,18.5,444,0.18,88.83,10.02,0.46,0,46.0057,21,450,Injection,245309
18.04.2016 21:00,18.54166667,445,0.19,88.84,10.04,0.46,0,46.0057,21,450,Injection,245759
18.04.2016 22:00,18.58333333,446,0.19,88.88,10.02,0.46,0,46.01447,21,450,Injection,246209
18.04.2016 23:00,18.625,447,0.19,88.91,10.03,0.46,0,46.10697,21,450,Injection,246659
19.04.2016 00:00,18.66666667,448,0.19,88.94,10.02,0.46,0,46.10697,21,450,Injection,247109
19.04.2016 01:00,18.70833333,449,0.19,88.94,10.02,0.46,0,46.10697,21,450,Injection,247559
19.04.2016 02:00,18.75,450,0.19,88.93,10.03,0.47,0,46.10697,20,450,Injection,248009
19.04.2016 03:00,18.79166667,451,0.19,88.96,10,0.46,0,46.10697,20,450,Injection,248459
19.04.2016 04:00,18.83333333,452,0.19,88.99,9.99,0.46,0,46.10697,19,451,Injection,248910
19.04.2016 05:00,18.875,453,0.19,89,9.98,0.46,0,46.10697,19,450,Injection,249360
19.04.2016 06:00,18.91666667,454,0.19,89.02,9.99,0.46,0,46.12249,19,450,Injection,249810
19.04.2016 07:00,18.95833333,455,0.19,89.05,9.99,0.46,0,46.20824,18,450,Injection,250260
19.04.2016 08:00,19,456,0.19,89.07,10,0.46,0,46.20824,18,450,Injection,250710
19.04.2016 09:00,19.04166667,457,0.19,89.05,10.03,0.46,0,46.20824,18,451,Injection,251161
19.04.2016 10:00,19.08333333,458,0.19,88.9,10.16,0.47,0,46.20824,19,449,Injection,251610
19.04.2016 11:00,19.125,459,0.19,88.75,10.16,0.46,0,46.23968,20,481,Injection,252091
19.04.2016 12:00,19.16666667,460,0.19,88.75,10.05,0.46,0,46.30951,20,500,Injection,252591
19.04.2016 13:00,19.20833333,461,0.19,88.76,10.03,0.46,0,46.30951,20,501,Injection,253092
19.04.2016 14:00,19.25,462,0.19,88.76,10.05,0.46,0,46.30951,21,499,Injection,253591
19.04.2016 15:00,19.29166667,463,0.18,88.75,10.04,0.46,0,46.30951,21,500,Injection,254091
19.04.2016 16:00,19.33333333,464,0.18,88.79,10.05,0.47,0,46.30951,21,500,Injection,254591
19.04.2016 17:00,19.375,465,0.18,88.88,10.04,0.46,0,46.35963,21,500,Injection,255091
19.04.2016 18:00,19.41666667,466,0.18,88.96,10.05,0.46,0,46.41078,21,500,Injection,255591
19.04.2016 19:00,19.45833333,467,0.18,89.06,10.02,0.46,0,46.41078,21,500,Injection,256091
19.04.2016 20:00,19.5,468,0.18,89.07,10.01,0.46,0,46.41078,21,500,Injection,256591
19.04.2016 21:00,19.54166667,469,0.18,89.12,10.01,0.46,0,46.41078,22,500,Injection,257091
19.04.2016 22:00,19.58333333,470,0.18,89.17,9.99,0.45,0,46.41078,22,500,Injection,257591
19.04.2016 23:00,19.625,471,0.18,89.16,9.99,0.46,0,46.41078,21,501,Injection,258092
20.04.2016 00:00,19.66666667,472,0.18,89.18,9.97,0.46,0,46.50811,21,500,Injection,258592
20.04.2016 01:00,19.70833333,473,0.18,89.19,9.96,0.46,0,46.51205,20,500,Injection,259092
20.04.2016 02:00,19.75,474,0.18,89.22,9.95,0.46,0,46.51205,20,500,Injection,259592
20.04.2016 03:00,19.79166667,475,0.18,89.23,9.93,0.46,0,46.51205,20,500,Injection,260092
20.04.2016 04:00,19.83333333,476,0.18,89.25,9.92,0.46,0,46.51205,20,500,Injection,260592
20.04.2016 05:00,19.875,477,0.18,89.23,9.94,0.46,0,46.51205,20,500,Injection,261092
20.04.2016 06:00,19.91666667,478,0.18,89.3,9.91,0.47,0,46.56037,20,500,Injection,261592
20.04.2016 07:00,19.95833333,479,0.18,89.29,9.94,0.46,0,46.61332,20,500,Injection,262092
20.04.2016 08:00,20,480,0.18,89.21,10.02,0.47,0,46.61332,20,472,Injection,262564
20.04.2016 09:00,20.04166667,481,0.18,88.96,10.19,0.47,0,46.62895,20,488,Injection,263052
20.04.2016 10:00,20.08333333,482,0.18,89.07,10,0.45,0,46.71459,22,671,Injection,263723
20.04.2016 11:00,20.125,483,0.18,88.98,10.05,0.46,0,46.66457,22,369,Injection,264092
20.04.2016 14:00,20.25,486,0.19,88.64,10.04,0.45,0,46.78095,24,654,Injection,264746
21.04.2016 16:00,21.33333333,512,0.19,88.45,9.87,0.45,0,46.71522,27,800,Injection,265546
21.04.2016 17:00,21.375,513,0.18,88.48,9.86,0.45,0,46.76884,28,800,Injection,266346
21.04.2016 18:00,21.41666667,514,0.18,88.52,9.89,0.45,0,46.81948,29,799,Injection,267145
21.04.2016 19:00,21.45833333,515,0.18,88.61,9.9,0.46,0,46.88046,28,800,Injection,267945
21.04.2016 20:00,21.5,516,0.18,88.76,9.87,0.46,0,46.92075,27,800,Injection,268745
21.04.2016 21:00,21.54166667,517,0.18,88.9,9.85,0.46,0,46.92075,26,800,Injection,269545
21.04.2016 22:00,21.58333333,518,0.18,88.94,9.84,0.46,0,47.01554,25,800,Injection,270345
21.04.2016 23:00,21.625,519,0.18,88.96,9.82,0.47,0,47.02202,25,800,Injection,271145
22.04.2016 00:00,21.66666667,520,0.18,88.96,9.81,0.46,0,47.04992,24,800,Injection,271945
22.04.2016 01:00,21.70833333,521,0.18,88.96,9.8,0.46,0,47.12329,24,800,Injection,272745
22.04.2016 02:00,21.75,522,0.18,88.97,9.77,0.45,0,47.12329,24,800,Injection,273545
22.04.2016 03:00,21.79166667,523,0.18,88.96,9.76,0.45,0,47.15434,24,800,Injection,274345
22.04.2016 04:00,21.83333333,524,0.18,88.99,9.74,0.46,0,47.22456,24,800,Injection,275145
22.04.2016 05:00,21.875,525,0.18,88.99,9.73,0.45,0,47.22456,24,800,Injection,275945
22.04.2016 06:00,21.91666667,526,0.18,88.98,9.74,0.46,0,47.27344,24,800,Injection,276745
22.04.2016 07:00,21.95833333,527,0.18,88.95,9.78,0.46,0,47.32583,25,800,Injection,277545
22.04.2016 11:00,22.125,531,0.19,87.21,11.03,0.46,0,47.12329,22,478,Injection,278023
22.04.2016 12:00,22.16666667,532,0.19,88.15,9.89,0.45,0,47.12329,24,468,Injection,278491
22.04.2016 13:00,22.20833333,533,0.19,88,9.89,0.44,0,47.12329,26,471,Injection,278962
22.04.2016 14:00,22.25,534,0.19,88.04,9.86,0.44,0,47.12329,26,476,Injection,279438
22.04.2016 15:00,22.29166667,535,0.19,88.07,9.81,0.45,0,47.18112,27,482,Injection,279920
22.04.2016 16:00,22.33333333,536,0.19,88.03,9.81,0.45,0,47.22456,28,482,Injection,280402
22.04.2016 17:00,22.375,537,0.19,88.01,9.85,0.45,0,47.22456,28,477,Injection,280879
22.04.2016 18:00,22.41666667,538,0.19,88.06,9.9,0.45,0,47.22456,27,472,Injection,281351
22.04.2016 19:00,22.45833333,539,0.19,88.12,9.96,0.46,0,47.22456,26,470,Injection,281821
22.04.2016 20:00,22.5,540,0.19,88.28,9.93,0.45,0,47.22456,25,475,Injection,282296
22.04.2016 21:00,22.54166667,541,0.19,88.43,9.9,0.45,0,47.22456,23,479,Injection,282775
22.04.2016 22:00,22.58333333,542,0.19,88.58,9.88,0.46,0,47.22456,23,481,Injection,283256
22.04.2016 23:00,22.625,543,0.19,88.61,9.85,0.45,0,47.27631,22,482,Injection,283738
23.04.2016 00:00,22.66666667,544,0.19,88.62,9.83,0.45,0,47.32583,21,487,Injection,284225
23.04.2016 01:00,22.70833333,545,0.19,88.61,9.82,0.46,0,47.32583,21,492,Injection,284717
23.04.2016 02:00,22.75,546,0.19,88.61,9.8,0.46,0,47.32583,20,491,Injection,285208
23.04.2016 03:00,22.79166667,547,0.19,88.58,9.8,0.45,0,47.32583,20,497,Injection,285705
23.04.2016 04:00,22.83333333,548,0.19,88.56,9.79,0.46,0,47.32583,19,498,Injection,286203
23.04.2016 05:00,22.875,549,0.19,88.52,9.78,0.45,0,47.32583,19,497,Injection,286700
23.04.2016 06:00,22.91666667,550,0.19,88.52,9.78,0.45,0,47.32583,19,500,Injection,287200
23.04.2016 07:00,22.95833333,551,0.19,88.52,9.79,0.46,0,47.42321,19,499,Injection,287699
23.04.2016 08:00,23,552,0.19,88.49,9.78,0.46,0,47.4271,20,497,Injection,288196
23.04.2016 09:00,23.04166667,553,0.19,88.47,9.79,0.45,0,47.4271,21,495,Injection,288691
23.04.2016 10:00,23.08333333,554,0.19,88.42,9.81,0.45,0,47.4271,22,494,Injection,289185
23.04.2016 11:00,23.125,555,0.19,88.31,9.82,0.45,0,47.4271,23,493,Injection,289678
